timestamp,machine_id,temperature,vibration,pressure,rpm,operating_hours,maintenance_count,machine_age_years,load_percentage,failure
2023-08-24 16:00:00,M_06,69.93,2.291,107.49,3213,5657,2,1.5,84.1,0
2023-08-24 17:00:00,M_06,73.09,2.508,108.8,3230,5658,2,1.5,98.5,0
2023-08-24 18:00:00,M_06,71.5,2.271,105.04,3178,5659,2,1.5,88.6,0
2023-08-24 19:00:00,M_06,,1.702,106.35,3108,5660,2,1.5,60.5,0
2023-08-24 20:00:00,M_06,61.88,1.625,105.42,3071,5661,2,1.5,48.8,0
2023-08-24 21:00:00,M_06,61.42,1.338,106.01,3096,5662,2,1.5,47.2,0
2023-08-24 22:00:00,M_06,62.21,1.209,103.18,3043,5663,2,1.5,41.6,0
2023-08-24 23:00:00,M_06,64.35,1.46,105.32,3075,5664,2,1.5,54.8,0
2023-08-25 00:00:00,M_06,68.02,2.263,105.76,3147,5665,2,1.5,79.7,0
2023-08-25 01:00:00,M_06,59.42,1.061,102.21,3052,5666,2,1.5,40.3,0
2023-08-25 02:00:00,M_06,64.81,1.663,105.19,3099,5667,2,1.5,57.3,0
2023-08-25 03:00:00,M_06,59.58,1.468,106.4,3063,5668,2,1.5,45.1,0
2023-08-25 04:00:00,M_06,62.8,1.463,,3099,5669,2,1.5,52.7,0
2023-08-25 05:00:00,M_06,64.55,2.02,107.87,3151,5670,2,1.5,71.6,0
2023-08-25 06:00:00,M_06,63.39,1.308,106.58,3096,5671,2,1.5,50.2,0
2023-08-25 07:00:00,M_06,63.08,1.765,103.78,3136,5672,2,1.5,57.5,0
2023-08-25 08:00:00,M_06,68.74,2.025,106.4,3156,5673,2,1.5,78.2,0
2023-08-25 09:00:00,M_06,67.85,2.138,103.24,3134,5674,2,1.5,72.7,0
2023-08-25 10:00:00,M_06,68.16,2.082,105.7,3128,5675,2,1.5,77.1,0
2023-08-25 11:00:00,M_06,70.11,2.13,106.28,3179,5676,2,1.5,83.5,0
2023-08-25 12:00:00,M_06,69.33,2.163,107.44,3169,5677,2,1.5,74.4,0
2023-08-25 13:00:00,M_06,70.17,2.285,106.71,3162,5678,2,1.5,84.4,0
2023-08-25 14:00:00,M_06,67.38,2.1,106.64,3177,5679,2,1.5,75.0,0
2023-08-25 15:00:00,M_06,72.53,2.282,108.19,3182,5680,2,1.5,89.5,0
2023-08-25 16:00:00,M_06,72.29,2.745,108.44,3218,5681,2,1.5,100.0,0
2023-08-25 17:00:00,M_06,74.81,2.761,106.62,3207,5682,2,1.5,100.0,0
2023-08-25 18:00:00,M_06,71.47,2.099,109.24,3162,5683,2,1.5,86.6,0
2023-08-25 19:00:00,M_06,63.72,1.612,104.34,3056,5684,2,1.5,60.3,0
2023-08-25 20:00:00,M_06,64.68,1.794,104.72,3091,5685,2,1.5,57.4,0
2023-08-25 21:00:00,M_06,61.7,1.444,105.06,3121,5686,2,1.5,55.7,0
2023-08-25 22:00:00,M_06,65.72,1.566,106.84,3121,5687,2,1.5,59.5,0
2023-08-25 23:00:00,M_06,68.59,1.905,106.08,3120,5688,2,1.5,66.1,0
2023-08-26 00:00:00,M_06,64.42,1.699,101.94,3134,5689,2,1.5,57.0,0
2023-08-26 01:00:00,M_06,61.87,1.454,101.88,3075,5690,2,1.5,47.0,0
2023-08-26 02:00:00,M_06,62.84,1.857,102.67,3085,5691,2,1.5,58.8,0
2023-08-26 03:00:00,M_06,63.54,1.693,105.05,3100,5692,2,1.5,62.0,0
2023-08-26 04:00:00,M_06,59.15,1.243,103.09,3005,5693,2,1.5,35.1,0
2023-08-26 05:00:00,M_06,60.47,1.249,102.05,3023,5694,2,1.5,42.8,0
2023-08-26 06:00:00,M_06,64.78,1.658,100.56,3106,5695,2,1.5,62.5,0
2023-08-26 07:00:00,M_06,61.22,1.484,107.58,3060,5696,2,1.5,42.1,0
2023-08-26 08:00:00,M_06,71.09,2.164,107.67,3163,5697,2,1.5,79.1,0
2023-08-26 09:00:00,M_06,70.64,2.439,107.1,3162,5698,2,1.5,85.2,0
2023-08-26 10:00:00,M_06,68.02,2.102,106.55,3171,5699,2,1.5,80.2,0
2023-08-26 11:00:00,M_06,72.36,2.219,105.88,3209,5700,2,1.5,90.9,0
2023-08-26 12:00:00,M_06,71.46,2.285,108.59,3178,5701,2,1.5,91.0,0
2023-08-26 13:00:00,M_06,75.86,2.517,107.82,3202,5702,2,1.5,99.5,0
2023-08-26 14:00:00,M_06,69.55,2.141,105.44,3174,5703,2,1.5,78.2,0
2023-08-26 15:00:00,M_06,70.35,1.967,,3139,5704,2,1.5,80.6,0
2023-08-26 16:00:00,M_06,70.49,2.226,106.39,3222,5705,2,1.5,86.6,0
2023-08-26 17:00:00,M_06,,1.752,108.73,3173,5706,2,1.5,75.7,0
2023-08-26 18:00:00,M_06,67.1,2.195,106.36,3180,5707,2,1.5,78.8,0
2023-08-26 19:00:00,M_06,65.02,1.708,105.03,3117,5708,2,1.5,55.7,0
2023-08-26 20:00:00,M_06,62.98,1.608,105.25,3110,5709,2,1.5,55.0,0
2023-08-26 21:00:00,M_06,63.93,1.397,107.37,3058,5710,2,1.5,51.3,0
2023-08-26 22:00:00,M_06,58.69,1.187,103.9,3041,5711,2,1.5,42.5,0
2023-08-26 23:00:00,M_06,64.85,1.534,105.65,3100,5712,2,1.5,62.4,0
2023-08-27 00:00:00,M_06,66.69,1.481,103.85,3121,5713,2,1.5,67.5,0
2023-08-27 01:00:00,M_06,65.0,1.623,105.41,3157,5714,2,1.5,64.7,0
2023-08-27 02:00:00,M_06,68.73,2.268,106.79,3155,5715,2,1.5,83.5,0
2023-08-27 03:00:00,M_06,60.05,1.287,103.29,3077,5716,2,1.5,43.8,0
2023-08-27 04:00:00,M_06,59.48,1.224,102.38,3041,5717,2,1.5,39.1,0
2023-08-27 05:00:00,M_06,64.06,1.452,104.32,3094,5718,2,1.5,53.5,0
2023-08-27 06:00:00,M_06,62.57,1.371,103.09,3103,5719,2,1.5,45.7,0
2023-08-27 07:00:00,M_06,,1.635,103.08,3125,5720,2,1.5,60.9,0
2023-08-27 08:00:00,M_06,74.93,2.4,107.98,3212,5721,2,1.5,100.0,0
2023-08-27 09:00:00,M_06,71.38,2.525,105.01,3188,5722,2,1.5,91.0,0
2023-08-27 10:00:00,M_06,67.54,1.992,107.29,3149,5723,2,1.5,78.4,0
2023-08-27 11:00:00,M_06,73.38,2.159,109.03,3169,5724,2,1.5,89.6,0
2023-08-27 12:00:00,M_06,74.03,2.308,109.18,3170,5725,2,1.5,97.7,0
2023-08-27 13:00:00,M_06,72.23,2.245,107.57,3205,5726,2,1.5,90.1,0
2023-08-27 14:00:00,M_06,72.59,1.993,105.53,3207,5727,2,1.5,83.0,0
2023-08-27 15:00:00,M_06,68.26,2.107,111.21,3183,5728,2,1.5,84.7,0
2023-08-27 16:00:00,M_06,71.89,2.439,107.99,3179,5729,2,1.5,90.6,0
2023-08-27 17:00:00,M_06,71.22,2.139,109.1,3189,5730,2,1.5,90.1,0
2023-08-27 18:00:00,M_06,65.65,1.915,108.1,3157,5731,2,1.5,69.0,0
2023-08-27 19:00:00,M_06,65.75,1.618,105.2,3108,5732,2,1.5,62.3,0
2023-08-27 20:00:00,M_06,63.13,1.432,103.89,3097,5733,2,1.5,48.2,0
2023-08-27 21:00:00,M_06,61.65,1.256,102.11,3061,5734,2,1.5,46.7,0
2023-08-27 22:00:00,M_06,63.31,1.224,106.24,3096,5735,2,1.5,50.5,0
2023-08-27 23:00:00,M_06,62.26,1.408,104.2,3079,5736,2,1.5,52.9,0
2023-08-28 00:00:00,M_06,63.07,1.37,105.23,3114,5737,2,1.5,48.3,0
2023-08-28 01:00:00,M_06,65.13,1.803,105.66,3147,5738,2,1.5,62.9,0
2023-08-28 02:00:00,M_06,61.57,1.35,104.69,3129,5739,2,1.5,49.1,0
2023-08-28 03:00:00,M_06,63.78,1.777,107.59,3115,5740,2,1.5,56.9,0
2023-08-28 04:00:00,M_06,63.36,1.577,105.3,3124,5741,2,1.5,56.9,0
2023-08-28 05:00:00,M_06,62.95,1.385,102.79,3099,5742,2,1.5,53.3,0
2023-08-28 06:00:00,M_06,64.5,1.624,105.41,3115,5743,2,1.5,56.5,0
2023-08-28 07:00:00,M_06,59.58,1.405,106.98,3073,5744,2,1.5,47.8,0
2023-08-28 08:00:00,M_06,71.97,2.24,108.82,3183,5745,2,1.5,85.1,0
2023-08-28 09:00:00,M_06,67.03,1.922,106.47,3141,5746,2,1.5,75.9,0
2023-08-28 10:00:00,M_06,66.98,1.997,103.97,3133,5747,2,1.5,71.4,0
2023-08-28 11:00:00,M_06,70.63,2.16,104.89,3183,5748,2,1.5,87.1,0
2023-08-28 12:00:00,M_06,72.02,2.212,106.49,3195,5749,2,1.5,82.6,0
2023-08-28 13:00:00,M_06,73.61,2.64,106.54,3175,5750,2,1.5,95.1,0
2023-08-28 14:00:00,M_06,69.53,2.151,106.17,3161,5751,2,1.5,82.5,0
2023-08-28 15:00:00,M_06,70.64,2.164,107.24,3157,5752,2,1.5,79.0,0
2023-08-28 16:00:00,M_06,73.56,2.238,109.2,3248,5753,2,1.5,95.9,0
2023-08-28 17:00:00,M_06,67.86,1.911,105.62,3157,5754,2,1.5,72.8,0
2023-08-28 18:00:00,M_06,70.29,2.424,108.41,3150,5755,2,1.5,93.4,0
2023-08-28 19:00:00,M_06,61.95,1.37,104.45,3041,5756,2,1.5,46.8,0
2023-08-28 20:00:00,M_06,61.06,1.186,101.84,3049,5757,2,1.5,42.4,0
2023-08-28 21:00:00,M_06,66.19,1.713,102.05,3106,5758,2,1.5,62.0,0
2023-08-28 22:00:00,M_06,62.41,1.178,103.84,3103,5759,2,1.5,42.9,0
2023-08-28 23:00:00,M_06,64.85,1.678,103.06,3100,5760,2,1.5,57.5,0
2023-08-29 00:00:00,M_06,60.63,1.209,101.12,3015,5761,2,1.5,41.2,0
2023-08-29 01:00:00,M_06,63.21,1.645,102.48,3034,5762,2,1.5,56.2,0
2023-08-29 02:00:00,M_06,60.59,1.199,105.07,3096,5763,2,1.5,44.1,0
2023-08-29 03:00:00,M_06,67.45,1.662,106.16,3117,5764,2,1.5,62.1,0
2023-08-29 04:00:00,M_06,61.82,1.412,103.47,3095,5765,2,1.5,46.9,0
2023-08-29 05:00:00,M_06,65.03,1.474,104.13,3103,5766,2,1.5,52.5,0
2023-08-29 06:00:00,M_06,,1.291,104.59,3035,5767,2,1.5,39.6,0
2023-08-29 07:00:00,M_06,63.66,1.669,105.4,3100,5768,2,1.5,58.9,0
2023-08-29 08:00:00,M_06,65.19,2.121,104.95,3180,5769,2,1.5,75.3,0
2023-08-29 09:00:00,M_06,75.13,2.301,109.39,3228,5770,2,1.5,89.6,0
2023-08-29 10:00:00,M_06,73.72,2.457,110.98,3226,5771,2,1.5,98.6,0
2023-08-29 11:00:00,M_06,72.21,2.182,107.85,3181,5772,2,1.5,86.0,0
2023-08-29 12:00:00,M_06,72.51,2.403,108.49,3165,5773,2,1.5,97.8,0
2023-08-29 13:00:00,M_06,70.61,2.124,108.68,3083,5774,2,1.5,80.6,0
2023-08-29 14:00:00,M_06,73.86,2.549,106.95,3175,5775,2,1.5,90.7,0
2023-08-29 15:00:00,M_06,67.63,1.91,104.91,3163,5776,2,1.5,71.8,0
2023-08-29 16:00:00,M_06,68.75,2.196,108.25,3171,5777,2,1.5,76.5,0
2023-08-29 17:00:00,M_06,70.66,2.346,107.24,3158,5778,2,1.5,91.6,0
2023-08-29 18:00:00,M_06,,1.845,106.34,3187,5779,2,1.5,72.8,0
2023-08-29 19:00:00,M_06,62.8,1.404,105.93,3085,5780,2,1.5,47.8,0
2023-08-29 20:00:00,M_06,64.76,1.526,105.44,3109,5781,2,1.5,59.8,0
2023-08-29 21:00:00,M_06,62.32,1.402,104.19,3086,5782,2,1.5,47.6,0
2023-08-29 22:00:00,M_06,60.49,1.417,103.49,3076,5783,2,1.5,47.4,0
2023-08-29 23:00:00,M_06,64.75,1.459,104.02,3075,5784,2,1.5,50.7,0
2023-08-30 00:00:00,M_06,61.55,1.431,105.86,3133,5785,2,1.5,44.4,0
2023-08-30 01:00:00,M_06,68.64,1.95,104.28,3159,5786,2,1.5,69.2,0
2023-08-30 02:00:00,M_06,63.64,1.585,101.0,3115,5787,2,1.5,50.9,0
2023-08-30 03:00:00,M_06,61.31,1.328,103.16,3115,5788,2,1.5,42.9,0
2023-08-30 04:00:00,M_06,64.13,1.921,105.62,3075,5789,2,1.5,54.5,0
2023-08-30 05:00:00,M_06,60.31,1.385,105.28,3085,5790,2,1.5,46.0,0
2023-08-30 06:00:00,M_06,62.45,1.693,103.6,3125,5791,2,1.5,55.2,0
2023-08-30 07:00:00,M_06,61.33,1.436,103.51,3049,5792,2,1.5,46.5,0
2023-08-30 08:00:00,M_06,69.67,2.249,104.13,3190,5793,2,1.5,88.5,0
2023-08-30 09:00:00,M_06,68.01,2.159,104.41,3181,5794,2,1.5,77.8,0
2023-08-30 10:00:00,M_06,74.32,2.552,107.51,3232,5795,2,1.5,97.6,0
2023-08-30 11:00:00,M_06,68.13,,101.76,3138,5796,2,1.5,80.3,0
2023-08-30 12:00:00,M_06,75.04,2.567,106.37,3266,5797,2,1.5,97.2,0
2023-08-30 13:00:00,M_06,70.14,2.375,106.05,3228,5798,2,1.5,88.0,0
2023-08-30 14:00:00,M_06,67.25,2.203,106.28,3168,5799,2,1.5,79.8,0
2023-08-30 15:00:00,M_06,67.2,2.199,107.52,3208,5800,2,1.5,80.7,0
2023-08-30 16:00:00,M_06,71.45,2.504,105.81,3234,5801,2,1.5,91.3,0
2023-08-30 17:00:00,M_06,69.08,2.477,104.91,3173,5802,2,1.5,85.8,0
2023-08-30 18:00:00,M_06,69.0,1.961,104.86,3138,5803,2,1.5,71.5,0
2023-08-30 19:00:00,M_06,59.17,1.713,105.37,3100,5804,2,1.5,48.4,0
2023-08-30 20:00:00,M_06,66.92,1.958,108.83,3152,5805,2,1.5,71.2,0
2023-08-30 21:00:00,M_06,64.14,1.527,104.08,3148,5806,2,1.5,59.1,0
2023-08-30 22:00:00,M_06,64.7,1.909,108.05,3114,5807,2,1.5,61.3,0
2023-08-30 23:00:00,M_06,62.86,1.679,102.27,3090,5808,2,1.5,57.6,0
2023-08-31 00:00:00,M_06,62.35,1.756,106.14,3068,5809,2,1.5,57.6,0
2023-08-31 01:00:00,M_06,64.39,1.411,103.4,3100,5810,2,1.5,55.5,0
2023-08-31 02:00:00,M_06,65.29,1.6,104.21,3116,5811,2,1.5,60.5,0
2023-08-31 03:00:00,M_06,65.5,1.419,100.66,3064,5812,2,1.5,48.3,0
2023-08-31 04:00:00,M_06,64.01,1.356,104.54,3155,5813,2,1.5,58.0,0
2023-08-31 05:00:00,M_06,63.81,1.407,103.25,3092,5814,2,1.5,51.8,0
2023-08-31 06:00:00,M_06,61.7,1.713,103.7,3075,5815,2,1.5,51.7,0
2023-08-31 07:00:00,M_06,65.95,1.775,107.31,3124,5816,2,1.5,62.3,0
2023-08-31 08:00:00,M_06,70.26,2.36,106.81,3183,5817,2,1.5,83.5,0
2023-08-31 09:00:00,M_06,71.15,2.402,106.8,3220,5818,2,1.5,90.3,0
2023-08-31 10:00:00,M_06,71.93,2.24,108.21,3159,5819,2,1.5,80.9,0
2023-08-31 11:00:00,M_06,70.53,2.202,104.47,3155,5820,2,1.5,85.1,0
2023-08-31 12:00:00,M_06,70.3,2.241,108.98,3143,5821,2,1.5,88.9,0
2023-08-31 13:00:00,M_06,73.31,2.624,109.09,3253,5822,2,1.5,96.5,0
2023-08-31 14:00:00,M_06,71.83,2.171,104.88,3182,5823,2,1.5,87.1,0
2023-08-31 15:00:00,M_06,72.19,2.286,106.95,3192,5824,2,1.5,96.6,0
2023-08-31 16:00:00,M_06,73.77,2.496,105.97,3201,5825,2,1.5,100.0,0
2023-08-31 17:00:00,M_06,73.0,2.54,108.22,3168,5826,2,1.5,92.3,0
2023-08-31 18:00:00,M_06,68.97,1.667,103.74,3184,5827,2,1.5,70.4,0
2023-08-31 19:00:00,M_06,67.8,1.893,104.74,3163,5828,2,1.5,68.8,0
2023-08-31 20:00:00,M_06,64.78,1.635,100.93,3101,5829,2,1.5,59.4,0
2023-08-31 21:00:00,M_06,66.36,1.917,105.38,3089,5830,2,1.5,62.2,0
2023-08-31 22:00:00,M_06,65.99,1.612,104.39,3107,5831,2,1.5,64.8,0
2023-08-31 23:00:00,M_06,57.53,0.901,99.84,3063,5832,2,1.5,28.7,0
2023-09-01 00:00:00,M_06,67.46,1.898,105.86,3141,5833,2,1.5,65.2,0
2023-09-01 01:00:00,M_06,64.28,1.543,104.9,3128,5834,2,1.5,57.4,0
2023-09-01 02:00:00,M_06,55.95,1.048,100.65,3033,5835,2,1.5,28.8,0
2023-09-01 03:00:00,M_06,62.12,1.151,104.47,3047,5836,2,1.5,38.2,0
2023-09-01 04:00:00,M_06,62.74,1.274,105.7,3098,5837,2,1.5,48.7,0
2023-09-01 05:00:00,M_06,65.55,1.474,105.52,3076,5838,2,1.5,48.9,0
2023-09-01 06:00:00,M_06,68.55,1.784,106.58,3167,5839,2,1.5,70.0,0
2023-09-01 07:00:00,M_06,62.79,1.495,105.8,3104,5840,2,1.5,55.4,0
2023-09-01 08:00:00,M_06,73.17,,108.96,3194,5841,2,1.5,88.2,0
2023-09-01 09:00:00,M_06,67.3,2.06,108.49,3128,5842,2,1.5,75.8,0
2023-09-01 10:00:00,M_06,74.24,2.309,106.35,3180,5843,2,1.5,90.9,0
2023-09-01 11:00:00,M_06,73.16,2.583,108.84,3225,5844,2,1.5,95.4,0
2023-09-01 12:00:00,M_06,71.51,2.524,107.34,3227,5845,2,1.5,95.1,0
2023-09-01 13:00:00,M_06,71.49,2.298,105.64,3178,5846,2,1.5,88.0,0
2023-09-01 14:00:00,M_06,71.99,2.427,106.25,3176,5847,2,1.5,86.5,0
2023-09-01 15:00:00,M_06,73.2,2.341,107.12,3163,5848,2,1.5,90.7,0
2023-09-01 16:00:00,M_06,65.46,1.918,105.26,3116,5849,2,1.5,63.0,0
2023-09-01 17:00:00,M_06,73.25,2.341,106.53,3180,5850,2,1.5,91.1,0
2023-09-01 18:00:00,M_06,70.54,2.251,104.92,3123,5851,2,1.5,81.5,0
2023-09-01 19:00:00,M_06,58.21,1.135,105.61,3065,5852,2,1.5,39.1,0
2023-09-01 20:00:00,M_06,63.29,1.494,104.64,3103,5853,2,1.5,44.7,0
2023-09-01 21:00:00,M_06,63.17,2.045,106.88,3099,5854,2,1.5,64.5,0
2023-09-01 22:00:00,M_06,67.6,1.904,107.73,3168,5855,2,1.5,68.4,0
2023-09-01 23:00:00,M_06,64.69,1.762,104.59,3142,5856,2,1.5,63.3,0
2023-09-02 00:00:00,M_06,64.64,1.688,105.63,3132,5857,2,1.5,54.3,0
2023-09-02 01:00:00,M_06,63.98,1.742,105.96,3147,5858,2,1.5,54.1,0
2023-09-02 02:00:00,M_06,62.49,1.459,104.33,3132,5859,2,1.5,52.6,0
2023-09-02 03:00:00,M_06,64.84,2.011,108.5,3146,5860,2,1.5,65.4,0
2023-09-02 04:00:00,M_06,63.46,1.654,105.8,3094,5861,2,1.5,56.5,0
2023-09-02 05:00:00,M_06,67.18,1.843,106.63,3109,5862,2,1.5,60.0,0
2023-09-02 06:00:00,M_06,64.55,1.677,102.51,3094,5863,2,1.5,55.0,0
2023-09-02 07:00:00,M_06,65.48,1.735,104.53,3083,5864,2,1.5,55.2,0
2023-09-02 08:00:00,M_06,73.93,2.584,106.13,3191,5865,2,1.5,100.0,0
2023-09-02 09:00:00,M_06,73.95,2.367,106.84,3143,5866,2,1.5,88.4,0
2023-09-02 10:00:00,M_06,67.2,1.849,105.53,3149,5867,2,1.5,68.5,0
2023-09-02 11:00:00,M_06,74.17,2.765,110.47,3228,5868,2,1.5,100.0,0
2023-09-02 12:00:00,M_06,69.94,2.174,105.01,3126,5869,2,1.5,80.6,0
2023-09-02 13:00:00,M_06,68.65,2.381,106.68,3138,5870,2,1.5,77.6,0
2023-09-02 14:00:00,M_06,69.66,2.346,105.6,3182,5871,2,1.5,82.9,0
2023-09-02 15:00:00,M_06,69.53,2.288,105.24,3182,5872,2,1.5,85.0,0
2023-09-02 16:00:00,M_06,75.76,2.48,107.32,3182,5873,2,1.5,100.0,0
2023-09-02 17:00:00,M_06,68.55,2.326,104.36,3178,5874,2,1.5,84.5,0
2023-09-02 18:00:00,M_06,66.37,1.942,106.24,3162,5875,2,1.5,76.3,0
2023-09-02 19:00:00,M_06,63.8,1.625,105.39,3130,5876,2,1.5,62.0,0
2023-09-02 20:00:00,M_06,63.98,1.641,106.38,3130,5877,2,1.5,54.3,0
2023-09-02 21:00:00,M_06,66.06,1.973,105.09,3118,5878,2,1.5,63.6,0
2023-09-02 22:00:00,M_06,70.45,,105.1,3139,5879,2,1.5,74.0,0
2023-09-02 23:00:00,M_06,64.59,1.976,104.46,3074,5880,2,1.5,62.5,0
2023-09-03 00:00:00,M_06,64.36,1.604,102.87,3093,5881,2,1.5,57.7,0
2023-09-03 01:00:00,M_06,60.65,1.512,103.4,3087,5882,2,1.5,42.2,0
2023-09-03 02:00:00,M_06,63.45,1.511,101.87,3151,5883,2,1.5,51.7,0
2023-09-03 03:00:00,M_06,61.69,1.336,104.91,3049,5884,2,1.5,42.8,0
2023-09-03 04:00:00,M_06,64.35,1.577,104.21,3056,5885,2,1.5,53.8,0
2023-09-03 05:00:00,M_06,64.22,1.512,103.45,3050,5886,2,1.5,55.6,0
2023-09-03 06:00:00,M_06,68.84,2.103,108.71,3174,5887,2,1.5,69.6,0
2023-09-03 07:00:00,M_06,61.39,1.399,104.53,3076,5888,2,1.5,43.1,0
2023-09-03 08:00:00,M_06,71.06,2.443,106.3,3219,5889,2,1.5,88.7,0
2023-09-03 09:00:00,M_06,71.86,2.248,106.98,3159,5890,2,1.5,85.2,0
2023-09-03 10:00:00,M_06,69.79,2.241,106.12,3135,5891,2,1.5,81.2,0
2023-09-03 11:00:00,M_06,67.08,2.022,103.57,3117,5892,2,1.5,71.9,0
2023-09-03 12:00:00,M_06,72.02,1.999,104.75,3145,5893,2,1.5,74.6,0
2023-09-03 13:00:00,M_06,69.04,2.616,106.72,3216,5894,2,1.5,93.4,0
2023-09-03 14:00:00,M_06,71.03,2.082,104.66,3201,5895,2,1.5,85.5,0
2023-09-03 15:00:00,M_06,66.95,2.057,107.25,3177,5896,2,1.5,72.1,0
2023-09-03 16:00:00,M_06,73.51,2.391,106.76,3248,5897,2,1.5,95.1,0
2023-09-03 17:00:00,M_06,67.03,1.859,106.46,3128,5898,2,1.5,74.3,0
2023-09-03 18:00:00,M_06,65.44,1.806,104.92,3122,5899,2,1.5,67.2,0
2023-09-03 19:00:00,M_06,61.09,1.379,101.49,3046,5900,2,1.5,43.3,0
2023-09-03 20:00:00,M_06,64.92,1.64,105.94,3111,5901,2,1.5,50.7,0
2023-09-03 21:00:00,M_06,63.06,1.495,105.47,3065,5902,2,1.5,55.3,0
2023-09-03 22:00:00,M_06,61.5,1.383,101.98,3084,5903,2,1.5,46.3,0
2023-09-03 23:00:00,M_06,67.74,1.934,105.38,3181,5904,2,1.5,66.0,0
2023-09-04 00:00:00,M_06,65.71,1.697,107.27,3136,5905,2,1.5,57.5,0
2023-09-04 01:00:00,M_06,65.09,1.695,106.36,3092,5906,2,1.5,59.1,0
2023-09-04 02:00:00,M_06,63.14,1.683,105.87,3106,5907,2,1.5,52.8,0
2023-09-04 03:00:00,M_06,64.47,1.744,104.5,3086,5908,2,1.5,56.5,0
2023-09-04 04:00:00,M_06,64.27,1.534,103.56,3123,5909,2,1.5,56.8,0
2023-09-04 05:00:00,M_06,63.16,1.595,105.83,3097,5910,2,1.5,53.8,0
2023-09-04 06:00:00,M_06,59.52,1.155,101.88,3062,5911,2,1.5,39.3,0
2023-09-04 07:00:00,M_06,56.22,1.244,101.94,3020,5912,2,1.5,36.6,0
2023-09-04 08:00:00,M_06,68.94,1.948,106.02,3173,5913,2,1.5,76.3,0
2023-09-04 09:00:00,M_06,73.84,2.52,105.83,3226,5914,2,1.5,92.4,0
2023-09-04 10:00:00,M_06,75.83,2.708,108.76,3210,5915,2,1.5,94.0,0
2023-09-04 11:00:00,M_06,74.51,2.448,107.85,3208,5916,2,1.5,92.7,0
2023-09-04 12:00:00,M_06,70.15,2.441,106.02,3193,5917,2,1.5,87.9,0
2023-09-04 13:00:00,M_06,73.63,2.526,107.58,3176,5918,2,1.5,96.1,0
2023-09-04 14:00:00,M_06,77.12,2.714,108.89,3252,5919,2,1.5,100.0,0
2023-09-04 15:00:00,M_06,73.21,2.665,108.43,3204,5920,2,1.5,90.8,0
2023-09-04 16:00:00,M_06,68.47,1.868,104.92,3064,5921,2,1.5,71.6,0
2023-09-04 17:00:00,M_06,74.41,2.673,105.04,3186,5922,2,1.5,100.0,0
2023-09-04 18:00:00,M_06,68.33,2.054,106.39,3169,5923,2,1.5,76.1,0
2023-09-04 19:00:00,M_06,66.35,1.743,105.64,3086,5924,2,1.5,59.9,0
2023-09-04 20:00:00,M_06,65.51,1.697,104.4,3127,5925,2,1.5,57.7,0
2023-09-04 21:00:00,M_06,64.63,1.374,104.38,3083,5926,2,1.5,55.4,0
2023-09-04 22:00:00,M_06,61.53,1.437,104.38,3073,5927,2,1.5,46.0,0
2023-09-04 23:00:00,M_06,60.26,1.224,101.65,3051,5928,2,1.5,32.1,0
2023-09-05 00:00:00,M_06,58.81,1.104,106.09,3046,5929,2,1.5,35.6,0
2023-09-05 01:00:00,M_06,66.64,1.972,106.03,3105,5930,2,1.5,66.1,0
2023-09-05 02:00:00,M_06,65.23,1.49,105.39,3118,5931,2,1.5,55.3,0
2023-09-05 03:00:00,M_06,65.27,1.869,102.44,3114,5932,2,1.5,65.0,0
2023-09-05 04:00:00,M_06,61.9,1.314,104.82,3115,5933,2,1.5,50.1,0
2023-09-05 05:00:00,M_06,64.54,1.38,106.02,3163,5934,2,1.5,53.3,0
2023-09-05 06:00:00,M_06,61.52,1.505,104.61,3123,5935,2,1.5,47.2,0
2023-09-05 07:00:00,M_06,67.74,1.895,108.65,3148,5936,2,1.5,69.3,0
2023-09-05 08:00:00,M_06,68.05,2.034,105.75,3180,5937,2,1.5,77.8,0
2023-09-05 09:00:00,M_06,69.81,2.364,104.56,3187,5938,2,1.5,78.2,0
2023-09-05 10:00:00,M_06,66.57,2.046,107.77,3123,5939,2,1.5,67.7,0
2023-09-05 11:00:00,M_06,70.45,2.241,106.89,3196,5940,2,1.5,84.4,0
2023-09-05 12:00:00,M_06,71.74,2.232,104.74,3149,5941,2,1.5,78.1,0
2023-09-05 13:00:00,M_06,71.58,2.474,109.13,3241,5942,2,1.5,94.7,0
2023-09-05 14:00:00,M_06,69.23,2.214,105.86,3166,5943,2,1.5,79.2,0
2023-09-05 15:00:00,M_06,73.36,,107.55,3161,5944,2,1.5,85.7,0
2023-09-05 16:00:00,M_06,67.55,1.708,107.39,3212,5945,2,1.5,69.1,0
2023-09-05 17:00:00,M_06,73.63,2.572,106.57,3213,5946,2,1.5,95.4,0
2023-09-05 18:00:00,M_06,64.64,1.852,105.38,3092,5947,2,1.5,63.5,0
2023-09-05 19:00:00,M_06,63.67,1.396,106.12,3083,5948,2,1.5,48.0,0
2023-09-05 20:00:00,M_06,62.28,1.707,106.9,3111,5949,2,1.5,55.2,0
2023-09-05 21:00:00,M_06,59.2,1.252,105.76,3060,5950,2,1.5,39.6,0
2023-09-05 22:00:00,M_06,64.97,1.298,104.68,3106,5951,2,1.5,52.6,0
2023-09-05 23:00:00,M_06,66.72,1.774,103.75,3119,5952,2,1.5,59.0,0
2023-09-06 00:00:00,M_06,60.66,1.458,104.79,3056,5953,2,1.5,42.3,0
