date,store_id,product_id,product_category,price,discount,promotion,units_sold,inventory,supplier_lead_time,holiday,weekday,temperature,rainfall,stockout_risk
2024-04-04,STORE_05,P004,Home & Kitchen,29.65,0.0,0,67,372,3,0,Thursday,21.4,2.38,0
2024-04-05,STORE_05,P004,Home & Kitchen,29.65,0.0,0,48,324,3,0,Friday,13.8,9.89,0
2024-04-06,STORE_05,P004,Home & Kitchen,29.65,0.0,0,69,255,3,0,Saturday,18.8,0.0,0
2024-04-07,STORE_05,P004,Home & Kitchen,29.65,,0,79,176,3,0,Sunday,16.9,8.83,0
2024-04-08,STORE_05,P004,Home & Kitchen,29.65,0.0,0,61,115,3,0,Monday,16.7,0.04,0
2024-04-09,STORE_05,P004,Home & Kitchen,29.65,0.0,0,47,549,3,0,Tuesday,19.2,,0
2024-04-10,STORE_05,P004,Home & Kitchen,29.65,0.0,0,42,507,3,0,Wednesday,20.8,0.0,0
2024-04-11,STORE_05,P004,Home & Kitchen,29.65,0.0,0,56,451,3,0,Thursday,18.3,8.74,0
2024-04-12,STORE_05,P004,Home & Kitchen,29.65,0.0,0,37,414,3,0,Friday,23.7,,0
2024-04-13,STORE_05,P004,Home & Kitchen,26.68,0.1,1,82,332,3,0,Saturday,18.2,,0
2024-04-14,STORE_05,P004,Home & Kitchen,29.65,0.0,0,61,271,3,0,Sunday,15.4,25.24,0
2024-04-15,STORE_05,P004,Home & Kitchen,29.65,0.0,0,57,214,3,0,Monday,19.0,0.0,0
2024-04-16,STORE_05,P004,Home & Kitchen,29.65,0.0,0,46,168,3,0,Tuesday,21.3,0.0,0
2024-04-17,STORE_05,P004,Home & Kitchen,29.65,0.0,0,46,603,3,0,Wednesday,21.9,0.0,0
2024-04-18,STORE_05,P004,Home & Kitchen,29.65,0.0,0,48,555,3,0,Thursday,21.7,0.0,0
2024-04-19,STORE_05,P004,Home & Kitchen,29.65,0.0,0,50,505,3,0,Friday,22.7,,0
2024-04-20,STORE_05,P004,Home & Kitchen,29.65,,0,51,454,3,0,Saturday,24.0,1.03,0
2024-04-21,STORE_05,P004,Home & Kitchen,23.72,0.2,1,79,375,3,0,Sunday,25.2,0.0,0
2024-04-22,STORE_05,P004,Home & Kitchen,29.65,0.0,0,47,328,3,0,Monday,26.2,0.0,0
2024-04-23,STORE_05,P004,Home & Kitchen,29.65,0.0,0,44,284,3,0,Tuesday,15.6,6.84,0
2024-04-24,STORE_05,P004,Home & Kitchen,29.65,0.0,0,53,231,3,0,Wednesday,22.6,0.0,0
2024-04-25,STORE_05,P004,Home & Kitchen,26.68,0.1,1,57,174,3,0,Thursday,21.9,0.0,0
2024-04-26,STORE_05,P004,Home & Kitchen,29.65,0.0,0,31,143,3,0,Friday,22.9,0.0,0
2024-04-27,STORE_05,P004,Home & Kitchen,29.65,0.0,0,68,556,3,0,Saturday,27.9,0.0,0
2024-04-28,STORE_05,P004,Home & Kitchen,23.72,0.2,1,83,473,3,0,Sunday,22.9,0.0,0
2024-04-29,STORE_05,P004,Home & Kitchen,29.65,,0,43,430,3,0,Monday,24.4,,0
2024-04-30,STORE_05,P004,Home & Kitchen,29.65,0.0,0,49,381,3,0,Tuesday,36.1,0.0,0
2024-05-01,STORE_05,P004,Home & Kitchen,23.72,0.2,1,95,286,3,0,Wednesday,21.0,0.0,0
2024-05-02,STORE_05,P004,Home & Kitchen,29.65,0.0,0,40,246,3,0,Thursday,28.7,6.85,0
2024-05-03,STORE_05,P004,Home & Kitchen,29.65,0.0,0,57,189,3,0,Friday,25.2,0.0,0
2024-05-04,STORE_05,P004,Home & Kitchen,26.68,0.1,1,114,75,3,0,Saturday,31.5,0.0,1
2024-05-05,STORE_05,P004,Home & Kitchen,29.65,0.0,0,65,491,3,0,Sunday,27.2,0.0,0
2024-05-06,STORE_05,P004,Home & Kitchen,26.68,0.1,1,76,415,3,0,Monday,26.6,,0
2024-05-07,STORE_05,P004,Home & Kitchen,29.65,0.0,0,57,358,3,0,Tuesday,29.1,5.91,0
2024-05-08,STORE_05,P004,Home & Kitchen,29.65,,0,51,307,3,0,Wednesday,24.9,0.0,0
2024-05-09,STORE_05,P004,Home & Kitchen,29.65,0.0,0,43,264,3,0,Thursday,25.7,0.0,0
2024-05-10,STORE_05,P004,Home & Kitchen,29.65,0.0,0,55,209,3,0,Friday,31.8,0.0,0
2024-05-11,STORE_05,P004,Home & Kitchen,29.65,0.0,0,65,144,3,0,Saturday,26.9,0.1,0
2024-05-12,STORE_05,P004,Home & Kitchen,29.65,0.0,0,63,562,3,0,Sunday,30.7,0.0,0
2024-05-13,STORE_05,P004,Home & Kitchen,29.65,0.0,0,45,517,3,0,Monday,30.3,0.0,0
2024-05-14,STORE_05,P004,Home & Kitchen,29.65,0.0,0,49,468,3,0,Tuesday,25.7,0.0,0
2023-01-01,STORE_05,P005,Beauty,39.62,0.0,0,24,117,2,0,Sunday,5.4,0.0,0
2023-01-02,STORE_05,P005,Beauty,39.62,0.0,0,22,95,2,0,Monday,2.1,36.37,0
2023-01-03,STORE_05,P005,Beauty,31.7,0.2,1,29,66,2,0,Tuesday,3.4,0.0,0
2023-01-04,STORE_05,P005,Beauty,39.62,0.0,0,27,262,2,0,Wednesday,4.8,0.0,0
2023-01-05,STORE_05,P005,Beauty,27.73,0.3,1,35,227,2,0,Thursday,1.2,0.82,0
2023-01-06,STORE_05,P005,Beauty,39.62,0.0,0,19,208,2,0,Friday,10.7,15.53,0
2023-01-07,STORE_05,P005,Beauty,39.62,0.0,0,26,182,2,0,Saturday,11.3,0.0,0
2023-01-08,STORE_05,P005,Beauty,39.62,0.0,0,38,144,2,0,Sunday,2.5,0.0,0
2023-01-09,STORE_05,P005,Beauty,31.7,0.2,1,42,102,2,0,Monday,2.1,0.0,0
2023-01-10,STORE_05,P005,Beauty,39.62,0.0,0,20,82,2,0,Tuesday,3.0,0.0,0
2023-01-11,STORE_05,P005,Beauty,27.73,0.3,1,46,36,2,0,Wednesday,4.9,0.0,1
2023-01-12,STORE_05,P005,Beauty,39.62,0.0,0,19,240,2,0,Thursday,7.4,0.0,0
2023-01-13,STORE_05,P005,Beauty,39.62,0.0,0,22,218,2,0,Friday,10.4,0.0,0
2023-01-14,STORE_05,P005,Beauty,39.62,0.0,0,33,185,2,0,Saturday,4.7,0.0,0
2023-01-15,STORE_05,P005,Beauty,39.62,0.0,0,30,155,2,0,Sunday,7.1,5.14,0
2023-01-16,STORE_05,P005,Beauty,39.62,0.0,0,12,143,2,0,Monday,9.7,12.19,0
2023-01-17,STORE_05,P005,Beauty,31.7,0.2,1,35,108,2,0,Tuesday,6.2,0.0,0
2023-01-18,STORE_05,P005,Beauty,39.62,0.0,0,15,93,2,0,Wednesday,14.6,2.85,0
2023-01-19,STORE_05,P005,Beauty,39.62,0.0,0,25,68,2,0,Thursday,-1.6,0.0,0
2023-01-20,STORE_05,P005,Beauty,39.62,0.0,0,25,266,2,0,Friday,2.0,0.95,0
2023-01-21,STORE_05,P005,Beauty,39.62,0.0,0,31,235,2,0,Saturday,2.2,0.0,0
2023-01-22,STORE_05,P005,Beauty,39.62,0.0,0,23,212,2,0,Sunday,3.5,0.0,0
2023-01-23,STORE_05,P005,Beauty,39.62,0.0,0,27,185,2,0,Monday,8.0,8.28,0
2023-01-24,STORE_05,P005,Beauty,39.62,0.0,0,21,164,2,0,Tuesday,3.0,0.0,0
2023-01-25,STORE_05,P005,Beauty,39.62,0.0,0,19,145,2,0,Wednesday,10.0,17.11,0
2023-01-26,STORE_05,P005,Beauty,39.62,0.0,0,21,124,2,0,Thursday,3.5,0.0,0
2023-01-27,STORE_05,P005,Beauty,39.62,0.0,0,26,98,2,0,Friday,4.3,0.0,0
2023-01-28,STORE_05,P005,Beauty,39.62,0.0,0,32,66,2,0,Saturday,8.8,36.92,0
2023-01-29,STORE_05,P005,Beauty,39.62,0.0,0,27,262,2,0,Sunday,10.1,0.0,0
2023-01-30,STORE_05,P005,Beauty,27.73,0.3,1,32,230,2,0,Monday,1.3,0.0,0
2023-01-31,STORE_05,P005,Beauty,39.62,0.0,0,24,206,2,0,Tuesday,8.6,0.0,0
2023-02-01,STORE_05,P005,Beauty,27.73,0.3,1,40,166,2,0,Wednesday,6.0,5.7,0
2023-02-02,STORE_05,P005,Beauty,39.62,0.0,0,16,150,2,0,Thursday,1.7,0.41,0
2023-02-03,STORE_05,P005,Beauty,39.62,0.0,0,17,133,2,0,Friday,5.9,0.0,0
2023-02-04,STORE_05,P005,Beauty,39.62,0.0,0,34,99,2,0,Saturday,-0.1,,0
2023-02-05,STORE_05,P005,Beauty,39.62,0.0,0,27,72,2,0,Sunday,10.7,0.0,0
2023-02-06,STORE_05,P005,Beauty,39.62,0.0,0,12,283,2,0,Monday,7.7,0.0,0
2023-02-07,STORE_05,P005,Beauty,39.62,0.0,0,16,267,2,0,Tuesday,6.3,0.0,0
2023-02-08,STORE_05,P005,Beauty,39.62,0.0,0,29,238,2,0,Wednesday,8.8,0.0,0
2023-02-09,STORE_05,P005,Beauty,39.62,0.0,0,20,218,2,0,Thursday,7.1,0.0,0
2023-02-10,STORE_05,P005,Beauty,39.62,0.0,0,21,197,2,0,Friday,1.8,0.0,0
2023-02-11,STORE_05,P005,Beauty,39.62,0.0,0,21,176,2,0,Saturday,5.4,0.0,0
2023-02-12,STORE_05,P005,Beauty,39.62,0.0,0,31,145,2,0,Sunday,8.2,1.22,0
2023-02-13,STORE_05,P005,Beauty,31.7,,1,29,116,2,0,Monday,16.2,15.7,0
2023-02-14,STORE_05,P005,Beauty,39.62,0.0,0,26,90,2,0,Tuesday,12.3,0.0,0
2023-02-15,STORE_05,P005,Beauty,39.62,0.0,0,19,71,2,0,Wednesday,11.0,0.0,0
2023-02-16,STORE_05,P005,Beauty,39.62,0.0,0,22,272,2,0,Thursday,8.2,0.0,0
2023-02-17,STORE_05,P005,Beauty,39.62,0.0,0,53,219,2,0,Friday,4.5,0.0,0
2023-02-18,STORE_05,P005,Beauty,39.62,0.0,0,34,185,2,0,Saturday,6.7,19.14,0
2023-02-19,STORE_05,P005,Beauty,35.66,0.1,1,45,140,2,0,Sunday,9.1,0.0,0
2023-02-20,STORE_05,P005,Beauty,39.62,0.0,0,21,119,2,0,Monday,4.9,0.0,0
2023-02-21,STORE_05,P005,Beauty,39.62,0.0,0,36,83,2,0,Tuesday,5.3,0.0,0
2023-02-22,STORE_05,P005,Beauty,39.62,0.0,0,14,69,2,0,Wednesday,14.0,,0
2023-02-23,STORE_05,P005,Beauty,27.73,0.3,1,31,261,2,0,Thursday,9.9,0.0,0
2023-02-24,STORE_05,P005,Beauty,39.62,,0,20,241,2,0,Friday,7.5,0.0,0
2023-02-25,STORE_05,P005,Beauty,39.62,0.0,0,24,217,2,0,Saturday,10.8,0.0,0
2023-02-26,STORE_05,P005,Beauty,35.66,0.1,1,39,178,2,0,Sunday,10.3,0.0,0
2023-02-27,STORE_05,P005,Beauty,39.62,0.0,0,13,165,2,0,Monday,10.5,10.86,0
2023-02-28,STORE_05,P005,Beauty,39.62,0.0,0,27,138,2,0,Tuesday,10.9,0.0,0
2023-03-01,STORE_05,P005,Beauty,39.62,0.0,0,17,121,2,0,Wednesday,6.9,0.0,0
2023-03-02,STORE_05,P005,Beauty,39.62,0.0,0,27,94,2,0,Thursday,17.3,0.0,0
2023-03-03,STORE_05,P005,Beauty,39.62,0.0,0,20,74,2,0,Friday,10.7,0.0,0
2023-03-04,STORE_05,P005,Beauty,39.62,0.0,0,33,264,2,0,Saturday,11.4,0.0,0
2023-03-05,STORE_05,P005,Beauty,39.62,0.0,0,21,243,2,0,Sunday,10.2,0.0,0
2023-03-06,STORE_05,P005,Beauty,39.62,0.0,0,24,219,2,0,Monday,11.3,1.02,0
2023-03-07,STORE_05,P005,Beauty,39.62,0.0,0,23,196,2,0,Tuesday,10.5,2.2,0
2023-03-08,STORE_05,P005,Beauty,39.62,0.0,0,17,179,2,0,Wednesday,14.0,19.75,0
2023-03-09,STORE_05,P005,Beauty,39.62,,0,18,161,2,0,Thursday,13.1,0.0,0
2023-03-10,STORE_05,P005,Beauty,39.62,0.0,0,30,131,2,0,Friday,9.8,0.0,0
2023-03-11,STORE_05,P005,Beauty,39.62,0.0,0,36,95,2,0,Saturday,8.8,0.0,0
2023-03-12,STORE_05,P005,Beauty,35.66,0.1,1,42,53,2,0,Sunday,17.9,0.0,1
2023-03-13,STORE_05,P005,Beauty,39.62,0.0,0,22,254,2,0,Monday,13.4,0.0,0
2023-03-14,STORE_05,P005,Beauty,39.62,0.0,0,23,231,2,0,Tuesday,8.9,0.0,0
2023-03-15,STORE_05,P005,Beauty,39.62,0.0,0,24,207,2,0,Wednesday,13.7,,0
2023-03-16,STORE_05,P005,Beauty,39.62,0.0,0,23,184,2,0,Thursday,10.0,0.0,0
2023-03-17,STORE_05,P005,Beauty,39.62,0.0,0,22,162,2,0,Friday,11.8,0.07,0
2023-03-18,STORE_05,P005,Beauty,39.62,0.0,0,39,123,2,0,Saturday,16.0,0.07,0
2023-03-19,STORE_05,P005,Beauty,39.62,0.0,0,24,99,2,0,Sunday,18.4,1.6,0
2023-03-20,STORE_05,P005,Beauty,39.62,0.0,0,24,75,2,0,Monday,15.8,0.0,0
2023-03-21,STORE_05,P005,Beauty,39.62,0.0,0,29,269,2,0,Tuesday,19.0,0.0,0
2023-03-22,STORE_05,P005,Beauty,39.62,0.0,0,20,249,2,0,Wednesday,15.0,0.09,0
2023-03-23,STORE_05,P005,Beauty,39.62,0.0,0,23,226,2,0,Thursday,16.9,0.0,0
2023-03-24,STORE_05,P005,Beauty,39.62,0.0,0,27,199,2,0,Friday,14.4,0.0,0
2023-03-25,STORE_05,P005,Beauty,39.62,0.0,0,26,173,2,0,Saturday,15.8,11.63,0
2023-03-26,STORE_05,P005,Beauty,39.62,,0,36,137,2,0,Sunday,22.6,0.0,0
2023-03-27,STORE_05,P005,Beauty,39.62,0.0,0,16,121,2,0,Monday,17.1,0.0,0
2023-03-28,STORE_05,P005,Beauty,39.62,0.0,0,37,84,2,0,Tuesday,13.4,0.0,0
2023-03-29,STORE_05,P005,Beauty,31.7,0.2,1,36,48,2,0,Wednesday,17.1,0.0,1
2023-03-30,STORE_05,P005,Beauty,39.62,0.0,0,19,252,2,0,Thursday,19.7,,0
2023-03-31,STORE_05,P005,Beauty,39.62,0.0,0,25,227,2,0,Friday,15.4,0.0,0
2023-04-01,STORE_05,P005,Beauty,39.62,0.0,0,38,189,2,0,Saturday,17.8,0.0,0
2023-04-02,STORE_05,P005,Beauty,35.66,0.1,1,40,149,2,0,Sunday,20.0,0.0,0
2023-04-03,STORE_05,P005,Beauty,39.62,0.0,0,23,126,2,0,Monday,19.4,0.0,0
2023-04-04,STORE_05,P005,Beauty,39.62,0.0,0,21,105,2,0,Tuesday,21.8,0.0,0
2023-04-05,STORE_05,P005,Beauty,39.62,0.0,0,18,87,2,0,Wednesday,20.3,,0
2023-04-06,STORE_05,P005,Beauty,39.62,0.0,0,18,69,2,0,Thursday,17.1,,0
2023-04-07,STORE_05,P005,Beauty,39.62,0.0,0,21,271,2,0,Friday,21.3,0.0,0
2023-04-08,STORE_05,P005,Beauty,39.62,0.0,0,33,238,2,0,Saturday,18.1,0.0,0
2023-04-09,STORE_05,P005,Beauty,39.62,0.0,0,28,210,2,0,Sunday,16.8,0.0,0
2023-04-10,STORE_05,P005,Beauty,39.62,0.0,0,27,183,2,0,Monday,17.5,0.0,0
2023-04-11,STORE_05,P005,Beauty,39.62,0.0,0,26,157,2,0,Tuesday,21.6,0.0,0
2023-04-12,STORE_05,P005,Beauty,39.62,0.0,0,21,136,2,0,Wednesday,24.5,1.61,0
2023-04-13,STORE_05,P005,Beauty,39.62,0.0,0,25,111,2,0,Thursday,23.3,0.0,0
2023-04-14,STORE_05,P005,Beauty,27.73,0.3,1,37,74,2,0,Friday,17.7,13.44,0
2023-04-15,STORE_05,P005,Beauty,39.62,0.0,0,26,271,2,0,Saturday,25.3,0.0,0
2023-04-16,STORE_05,P005,Beauty,39.62,0.0,0,27,244,2,0,Sunday,23.0,0.0,0
2023-04-17,STORE_05,P005,Beauty,39.62,0.0,0,27,217,2,0,Monday,28.2,0.0,0
2023-04-18,STORE_05,P005,Beauty,39.62,0.0,0,19,198,2,0,Tuesday,21.7,0.05,0
2023-04-19,STORE_05,P005,Beauty,39.62,0.0,0,21,177,2,0,Wednesday,18.7,0.0,0
2023-04-20,STORE_05,P005,Beauty,39.62,0.0,0,24,153,2,0,Thursday,20.6,0.0,0
2023-04-21,STORE_05,P005,Beauty,39.62,0.0,0,21,132,2,0,Friday,22.3,0.0,0
2023-04-22,STORE_05,P005,Beauty,39.62,0.0,0,29,103,2,0,Saturday,23.9,13.78,0
2023-04-23,STORE_05,P005,Beauty,39.62,0.0,0,36,67,2,0,Sunday,29.5,0.0,0
2023-04-24,STORE_05,P005,Beauty,39.62,0.0,0,24,266,2,0,Monday,25.9,0.0,0
2023-04-25,STORE_05,P005,Beauty,39.62,0.0,0,26,240,2,0,Tuesday,25.3,0.0,0
2023-04-26,STORE_05,P005,Beauty,39.62,0.0,0,21,219,2,0,Wednesday,26.9,0.0,0
2023-04-27,STORE_05,P005,Beauty,39.62,0.0,0,24,195,2,0,Thursday,23.9,0.0,0
2023-04-28,STORE_05,P005,Beauty,39.62,0.0,0,25,170,2,0,Friday,22.5,0.0,0
2023-04-29,STORE_05,P005,Beauty,39.62,0.0,0,30,140,2,0,Saturday,24.0,7.37,0
2023-04-30,STORE_05,P005,Beauty,39.62,0.0,0,28,112,2,0,Sunday,27.9,,0
2023-05-01,STORE_05,P005,Beauty,39.62,0.0,0,25,87,2,0,Monday,22.6,0.0,0
2023-05-02,STORE_05,P005,Beauty,39.62,0.0,0,19,68,2,0,Tuesday,27.3,0.0,0
2023-05-03,STORE_05,P005,Beauty,27.73,0.3,1,38,253,2,0,Wednesday,24.7,11.03,0
2023-05-04,STORE_05,P005,Beauty,39.62,0.0,0,22,231,2,0,Thursday,25.1,10.35,0
2023-05-05,STORE_05,P005,Beauty,39.62,0.0,0,27,204,2,0,Friday,26.1,0.0,0
2023-05-06,STORE_05,P005,Beauty,39.62,0.0,0,24,180,2,0,Saturday,27.2,0.0,0
2023-05-07,STORE_05,P005,Beauty,27.73,,1,49,131,2,0,Sunday,29.5,0.0,0
2023-05-08,STORE_05,P005,Beauty,35.66,0.1,1,34,97,2,0,Monday,28.9,0.0,0
2023-05-09,STORE_05,P005,Beauty,39.62,0.0,0,18,79,2,0,Tuesday,24.4,0.0,0
2023-05-10,STORE_05,P005,Beauty,39.62,0.0,0,22,57,2,0,Wednesday,23.0,3.41,0
2023-05-11,STORE_05,P005,Beauty,39.62,0.0,0,20,260,2,0,Thursday,23.4,0.0,0
2023-05-12,STORE_05,P005,Beauty,39.62,0.0,0,29,231,2,0,Friday,28.2,0.0,0
2023-05-13,STORE_05,P005,Beauty,39.62,0.0,0,28,203,2,0,Saturday,29.2,0.0,0
2023-05-14,STORE_05,P005,Beauty,31.7,0.2,1,47,156,2,0,Sunday,31.6,0.0,0
2023-05-15,STORE_05,P005,Beauty,39.62,0.0,0,27,129,2,0,Monday,25.6,0.0,0
2023-05-16,STORE_05,P005,Beauty,39.62,0.0,0,25,104,2,0,Tuesday,26.4,,0
2023-05-17,STORE_05,P005,Beauty,39.62,0.0,0,17,87,2,0,Wednesday,34.1,0.0,0
2023-05-18,STORE_05,P005,Beauty,39.62,0.0,0,19,68,2,0,Thursday,27.3,7.87,0
2023-05-19,STORE_05,P005,Beauty,39.62,0.0,0,20,271,2,0,Friday,25.7,0.0,0
2023-05-20,STORE_05,P005,Beauty,39.62,0.0,0,30,241,2,0,Saturday,33.5,0.0,0
2023-05-21,STORE_05,P005,Beauty,31.7,0.2,1,39,202,2,0,Sunday,32.1,0.0,0
2023-05-22,STORE_05,P005,Beauty,39.62,0.0,0,29,173,2,0,Monday,23.8,0.0,0
2023-05-23,STORE_05,P005,Beauty,39.62,0.0,0,31,142,2,0,Tuesday,29.1,22.04,0
2023-05-24,STORE_05,P005,Beauty,39.62,0.0,0,24,118,2,0,Wednesday,31.8,0.0,0
2023-05-25,STORE_05,P005,Beauty,39.62,0.0,0,25,93,2,0,Thursday,30.7,0.0,0
2023-05-26,STORE_05,P005,Beauty,27.73,0.3,1,36,57,2,0,Friday,33.7,0.0,1
2023-05-27,STORE_05,P005,Beauty,39.62,0.0,0,36,244,2,0,Saturday,29.1,0.0,0
2023-05-28,STORE_05,P005,Beauty,27.73,0.3,1,34,210,2,0,Sunday,31.3,0.0,0
2023-05-29,STORE_05,P005,Beauty,39.62,0.0,0,19,191,2,0,Monday,34.0,0.0,0
2023-05-30,STORE_05,P005,Beauty,35.66,0.1,1,28,163,2,0,Tuesday,32.4,0.0,0
2023-05-31,STORE_05,P005,Beauty,39.62,0.0,0,23,140,2,0,Wednesday,35.9,14.16,0
2023-06-01,STORE_05,P005,Beauty,39.62,0.0,0,27,113,2,0,Thursday,34.5,0.0,0
2023-06-02,STORE_05,P005,Beauty,31.7,0.2,1,39,74,2,0,Friday,31.9,0.0,0
2023-06-03,STORE_05,P005,Beauty,39.62,0.0,0,33,264,2,0,Saturday,30.3,2.95,0
2023-06-04,STORE_05,P005,Beauty,31.7,0.2,1,53,211,2,0,Sunday,29.4,0.0,0
2023-06-05,STORE_05,P005,Beauty,39.62,0.0,0,19,192,2,0,Monday,30.7,0.0,0
2023-06-06,STORE_05,P005,Beauty,39.62,0.0,0,13,179,2,0,Tuesday,32.7,9.87,0
2023-06-07,STORE_05,P005,Beauty,35.66,0.1,1,21,158,2,0,Wednesday,30.1,0.0,0
2023-06-08,STORE_05,P005,Beauty,39.62,0.0,0,21,137,2,0,Thursday,31.8,0.0,0
2023-06-09,STORE_05,P005,Beauty,39.62,0.0,0,20,117,2,0,Friday,32.3,0.89,0
2023-06-10,STORE_05,P005,Beauty,39.62,0.0,0,25,92,2,0,Saturday,35.4,10.41,0
2023-06-11,STORE_05,P005,Beauty,39.62,0.0,0,21,71,2,0,Sunday,29.2,6.08,0
2023-06-12,STORE_05,P005,Beauty,39.62,0.0,0,27,267,2,0,Monday,37.2,2.23,0
2023-06-13,STORE_05,P005,Beauty,39.62,0.0,0,19,248,2,0,Tuesday,32.2,0.0,0
2023-06-14,STORE_05,P005,Beauty,35.66,0.1,1,36,212,2,0,Wednesday,37.8,0.0,0
2023-06-15,STORE_05,P005,Beauty,39.62,0.0,0,20,192,2,0,Thursday,35.1,0.0,0
2023-06-16,STORE_05,P005,Beauty,39.62,0.0,0,59,133,2,0,Friday,37.9,0.09,0
2023-06-17,STORE_05,P005,Beauty,39.62,0.0,0,34,99,2,0,Saturday,36.9,2.03,0
2023-06-18,STORE_05,P005,Beauty,35.66,0.1,1,40,59,2,0,Sunday,32.3,0.0,1
2023-06-19,STORE_05,P005,Beauty,39.62,0.0,0,25,257,2,0,Monday,35.0,10.65,0
2023-06-20,STORE_05,P005,Beauty,39.62,0.0,0,19,238,2,0,Tuesday,31.2,0.0,0
2023-06-21,STORE_05,P005,Beauty,39.62,0.0,0,25,213,2,0,Wednesday,35.0,0.0,0
2023-06-22,STORE_05,P005,Beauty,39.62,0.0,0,32,181,2,0,Thursday,34.4,8.59,0
2023-06-23,STORE_05,P005,Beauty,27.73,0.3,1,31,150,2,0,Friday,38.7,6.17,0
2023-06-24,STORE_05,P005,Beauty,39.62,,0,27,123,2,0,Saturday,30.7,1.36,0
2023-06-25,STORE_05,P005,Beauty,39.62,0.0,0,33,90,2,0,Sunday,33.9,0.0,0
2023-06-26,STORE_05,P005,Beauty,39.62,0.0,0,20,70,2,0,Monday,35.4,0.0,0
2023-06-27,STORE_05,P005,Beauty,39.62,0.0,0,31,262,2,0,Tuesday,32.1,,0
2023-06-28,STORE_05,P005,Beauty,39.62,0.0,0,20,242,2,0,Wednesday,36.5,0.0,0
2023-06-29,STORE_05,P005,Beauty,39.62,0.0,0,27,215,2,0,Thursday,34.1,7.87,0
2023-06-30,STORE_05,P005,Beauty,39.62,0.0,0,25,190,2,0,Friday,35.7,0.0,0
2023-07-01,STORE_05,P005,Beauty,39.62,0.0,0,25,165,2,0,Saturday,26.3,0.0,0
2023-07-02,STORE_05,P005,Beauty,27.73,0.3,1,38,127,2,0,Sunday,37.0,0.0,0
2023-07-03,STORE_05,P005,Beauty,39.62,0.0,0,28,99,2,0,Monday,36.4,5.24,0
2023-07-04,STORE_05,P005,Beauty,31.7,0.2,1,47,52,2,1,Tuesday,30.7,7.0,1
2023-07-05,STORE_05,P005,Beauty,39.62,0.0,0,15,260,2,0,Wednesday,33.4,7.41,0
2023-07-06,STORE_05,P005,Beauty,39.62,0.0,0,21,239,2,0,Thursday,39.6,0.0,0
2023-07-07,STORE_05,P005,Beauty,39.62,0.0,0,28,211,2,0,Friday,33.5,0.0,0
2023-07-08,STORE_05,P005,Beauty,39.62,0.0,0,25,186,2,0,Saturday,32.8,0.0,0
2023-07-09,STORE_05,P005,Beauty,39.62,0.0,0,28,158,2,0,Sunday,35.4,0.0,0
2023-07-10,STORE_05,P005,Beauty,39.62,0.0,0,19,139,2,0,Monday,35.0,0.0,0
2023-07-11,STORE_05,P005,Beauty,39.62,0.0,0,16,123,2,0,Tuesday,36.3,0.0,0
2023-07-12,STORE_05,P005,Beauty,27.73,0.3,1,44,79,2,0,Wednesday,36.2,0.0,0
2023-07-13,STORE_05,P005,Beauty,39.62,0.0,0,26,53,2,0,Thursday,34.1,2.5,0
2023-07-14,STORE_05,P005,Beauty,39.62,0.0,0,19,257,2,0,Friday,35.9,,0
2023-07-15,STORE_05,P005,Beauty,39.62,0.0,0,47,210,2,0,Saturday,33.6,0.0,0
2023-07-16,STORE_05,P005,Beauty,39.62,0.0,0,29,181,2,0,Sunday,32.6,0.0,0
2023-07-17,STORE_05,P005,Beauty,39.62,0.0,0,16,165,2,0,Monday,40.3,0.0,0
2023-07-18,STORE_05,P005,Beauty,39.62,0.0,0,17,148,2,0,Tuesday,31.3,36.45,0
2023-07-19,STORE_05,P005,Beauty,31.7,0.2,1,29,119,2,0,Wednesday,32.9,18.79,0
2023-07-20,STORE_05,P005,Beauty,39.62,0.0,0,23,96,2,0,Thursday,37.7,0.0,0
2023-07-21,STORE_05,P005,Beauty,27.73,0.3,1,30,66,2,0,Friday,35.0,0.0,0
2023-07-22,STORE_05,P005,Beauty,39.62,0.0,0,32,257,2,0,Saturday,31.9,0.0,0
2023-07-23,STORE_05,P005,Beauty,39.62,0.0,0,26,231,2,0,Sunday,34.6,12.78,0
2023-07-24,STORE_05,P005,Beauty,39.62,0.0,0,18,213,2,0,Monday,34.3,0.0,0
2023-07-25,STORE_05,P005,Beauty,39.62,0.0,0,20,193,2,0,Tuesday,38.5,0.0,0
2023-07-26,STORE_05,P005,Beauty,39.62,0.0,0,32,161,2,0,Wednesday,32.2,4.96,0
2023-07-27,STORE_05,P005,Beauty,39.62,0.0,0,20,141,2,0,Thursday,33.5,0.0,0
2023-07-28,STORE_05,P005,Beauty,39.62,0.0,0,20,121,2,0,Friday,39.4,0.0,0
2023-07-29,STORE_05,P005,Beauty,39.62,0.0,0,16,105,2,0,Saturday,30.5,0.0,0
2023-07-30,STORE_05,P005,Beauty,39.62,0.0,0,33,72,2,0,Sunday,35.6,5.19,0
2023-07-31,STORE_05,P005,Beauty,39.62,0.0,0,23,272,2,0,Monday,36.3,0.0,0
2023-08-01,STORE_05,P005,Beauty,39.62,0.0,0,20,252,2,0,Tuesday,31.5,0.0,0
2023-08-02,STORE_05,P005,Beauty,39.62,0.0,0,22,230,2,0,Wednesday,38.3,0.0,0
2023-08-03,STORE_05,P005,Beauty,39.62,0.0,0,25,205,2,0,Thursday,33.0,0.0,0
